z Tu Tv Tw
2.200000000000000000e+02 -1.796222666441792939e-08 6.147724763310380256e-08 -6.057601972445355722e-06
2.225000000000000000e+02 -1.653292008457686598e-08 5.762057382454591307e-08 -5.679787470101095812e-06
2.250000000000000000e+02 -1.521936089986142051e-08 5.438122307119788112e-08 -5.324411155952023658e-06
2.275000000000000000e+02 -1.366092711393972771e-08 5.068121010727460165e-08 -4.975987439471241008e-06
2.300000000000000000e+02 -1.258508911516122650e-08 4.741497912431463300e-08 -4.646745251928697776e-06
2.325000000000000000e+02 -1.119068935488067183e-08 4.468745177279648818e-08 -4.351285128466613090e-06
2.350000000000000000e+02 -1.007212956351992290e-08 4.130142804257593027e-08 -4.075006004913502292e-06
2.375000000000000000e+02 -9.034369203650154743e-09 3.782984508791497449e-08 -3.823979974610701152e-06
2.400000000000000000e+02 -8.186142891588053469e-09 3.448141351550580563e-08 -3.597533342919442301e-06
2.425000000000000000e+02 -8.206085137688884668e-09 3.186397876438117253e-08 -3.377808215695171718e-06
2.450000000000000000e+02 -7.962433731340172434e-09 2.935766234481140833e-08 -3.170348358758945580e-06
2.475000000000000000e+02 -6.684923011910583809e-09 2.809139479297853362e-08 -2.978336864411656986e-06
2.500000000000000000e+02 -5.433289246688224560e-09 2.839609575271376937e-08 -2.802289331052578502e-06
2.525000000000000000e+02 -4.128896752422284561e-09 2.837417000284942323e-08 -2.639656831409721384e-06
2.550000000000000000e+02 -3.087561175382061489e-09 2.737114249279159889e-08 -2.489865229336729953e-06
2.575000000000000000e+02 -1.737804258627649347e-09 2.556402120227916048e-08 -2.350046582477393849e-06
2.600000000000000000e+02 -7.578427622039388163e-10 2.412972848278602022e-08 -2.213676033109182404e-06
2.625000000000000000e+02 -6.880572827588584616e-10 2.319248850437798114e-08 -2.077398199649097162e-06
2.650000000000000000e+02 -4.621053990995260168e-10 2.153717635821108646e-08 -1.934712755625303100e-06
2.675000000000000000e+02 2.036953130659797324e-10 2.006969867810971259e-08 -1.794316704428741341e-06
2.700000000000000000e+02 1.286517591968282923e-09 1.909266824569031814e-08 -1.667810353663334914e-06
2.725000000000000000e+02 2.071446114897031398e-09 1.838564025880747039e-08 -1.554408606754477425e-06
2.750000000000000000e+02 2.600620526480446731e-09 1.791709163027006933e-08 -1.448476703362692800e-06
2.775000000000000000e+02 2.794622794507943087e-09 1.721334240886332295e-08 -1.344488180792146383e-06
2.800000000000000000e+02 2.773336996930364733e-09 1.595399740195376185e-08 -1.242910357233313506e-06
2.825000000000000000e+02 2.642914596729281272e-09 1.415577325714934769e-08 -1.151481258086306194e-06
2.850000000000000000e+02 2.565456400692735680e-09 1.268583843764891383e-08 -1.072899196357059090e-06
2.875000000000000000e+02 2.682968281696073545e-09 1.191228898572411882e-08 -1.000066649583145763e-06
2.900000000000000000e+02 2.747690081634759521e-09 1.106583900462517833e-08 -9.273050189384776615e-07
2.925000000000000000e+02 2.888599973835922502e-09 9.957004591370368015e-09 -8.555547302464227561e-07
2.950000000000000000e+02 2.844889094419073007e-09 8.924841783787678258e-09 -7.879507426893982660e-07
2.975000000000000000e+02 2.648704200154505198e-09 8.181468307729264310e-09 -7.221108357192732311e-07
3.000000000000000000e+02 2.511505847759424628e-09 7.584895418111699696e-09 -6.555652110642445162e-07
3.025000000000000000e+02 2.381943177844786133e-09 7.045893312485395275e-09 -5.914449577039471549e-07
3.050000000000000000e+02 2.264743568659249166e-09 6.513156594771033621e-09 -5.308758820197620635e-07
3.075000000000000000e+02 2.167163981136906127e-09 5.826195456007083008e-09 -4.731839907252240249e-07
3.100000000000000000e+02 2.146668675793943651e-09 5.099415082340792257e-09 -4.172632260075991774e-07
3.125000000000000000e+02 2.113746655024016935e-09 4.458937732086781399e-09 -3.647182611586081281e-07
3.150000000000000000e+02 1.932148988831325358e-09 4.063560516273223174e-09 -3.171920378474631085e-07
3.175000000000000000e+02 1.637980074442637004e-09 3.762495230874795852e-09 -2.742123110494680316e-07
