z Tu Tv Tw
4.800000000000000000e+02 9.361484785586071458e-10 -5.049141691415570860e-11 -1.287987654311650913e-09
4.825000000000000000e+02 2.265124408040719663e-10 5.128184511704602725e-10 -1.344052754897634637e-09
4.850000000000000000e+02 4.081509132447536291e-10 -7.293606358871329965e-11 -7.082495428130403905e-10
4.875000000000000000e+02 6.137354375823633669e-11 2.210509933320281523e-10 -6.907269938931123017e-10
4.900000000000000000e+02 1.394452169733995183e-10 -6.402291319318465588e-11 -3.384252542437866200e-10
4.925000000000000000e+02 -4.190439994999905712e-12 6.659695372945861963e-11 -2.987156094917516576e-10
4.950000000000000000e+02 1.987493760680081278e-11 -3.511001978040440204e-11 -1.288419288896319145e-10
4.975000000000000000e+02 -1.950356818269938384e-11 1.285409325646469322e-11 -9.964459424908559590e-11
5.000000000000000000e+02 -9.716200111142825829e-12 -1.135755383074865726e-11 -3.423368797807523270e-11
5.025000000000000000e+02 -1.083525376088800881e-11 -4.083744897798169232e-13 -2.222272199832992839e-11
5.050000000000000000e+02 -3.097306944255251359e-12 -1.900082224892685220e-12 -5.488961401661784918e-12
5.075000000000000000e+02 -3.077002475038170801e-12 -1.210037225973792293e-12 -2.972350138263053547e-12
5.100000000000000000e+02 -2.609453986224252865e-13 -1.626858647796325442e-13 -4.494211960108442543e-13
5.125000000000000000e+02 -1.006094407784985417e-12 -5.152173798705917149e-13 -1.326412431984242539e-13
5.150000000000000000e+02 -5.726860763388685743e-13 -2.779756869131233601e-13 -4.785133509982978624e-15
5.175000000000000000e+02 -2.194383341702632510e-13 -1.099692781281191911e-13 -1.196408424567407205e-16
5.200000000000000000e+02 -5.536548997042700517e-14 -2.404476617812178956e-14 -3.756453833972731284e-17
5.225000000000000000e+02 2.983142621815204872e-14 1.184616849059239041e-14 -6.830810466958506446e-18
5.250000000000000000e+02 -3.759623723453842035e-13 -2.014985511777922483e-13 -3.970466770847943354e-17
5.275000000000000000e+02 3.490185918053612057e-14 2.070237314910628036e-14 -3.011304110255886946e-18
5.300000000000000000e+02 2.924025466199964105e-14 1.650732883717864703e-14 2.978200368611294481e-18
5.325000000000000000e+02 3.675495463539845972e-14 1.880380295915529035e-14 -4.384761596778335888e-18
5.350000000000000000e+02 -3.559989636414684564e-13 -1.955413608811795681e-13 -4.052986109703490580e-17
5.375000000000000000e+02 3.119566827081143598e-14 1.787157088983804060e-14 -4.466997653935003544e-18
5.400000000000000000e+02 -3.580566954042297071e-13 -1.933472049131523932e-13 -4.081698595380291721e-17
5.425000000000000000e+02 9.624727681512013296e-14 4.993125912733375791e-14 -1.168502618341220373e-17
5.450000000000000000e+02 3.828972694464027748e-14 2.028173184953630005e-14 5.226617648065607669e-18
5.475000000000000000e+02 3.385594027349725470e-14 1.909938873723149418e-14 -2.488228400448003180e-18
5.500000000000000000e+02 3.516333890729584020e-14 2.286242306581698369e-14 5.204662384666186349e-18
5.525000000000000000e+02 4.318394530855585128e-13 2.350702743569854501e-13 -5.442996720656997646e-17
5.550000000000000000e+02 4.279172571841627500e-14 2.207798388553783428e-14 5.070616371444583200e-18
5.575000000000000000e+02 -2.979390956170391072e-13 -1.568764673720579486e-13 3.861735014881392789e-17
5.600000000000000000e+02 4.901039574178866851e-14 2.281694833072833598e-14 5.806309209474558401e-18
5.625000000000000000e+02 3.415152605157345537e-14 1.457465259591117597e-14 -5.462285083881329772e-18
5.650000000000000000e+02 4.509956852416507866e-14 2.435172063997015374e-14 5.508987939494089890e-18
5.675000000000000000e+02 4.287130650482140376e-14 2.231672624475322690e-14 -6.156206322710869697e-18
5.700000000000000000e+02 4.181401891401037754e-14 2.522710929042659542e-14 6.126921683218856707e-18
5.725000000000000000e+02 4.247340257279574731e-14 1.838316165958531319e-14 -5.953961959960854889e-18
5.750000000000000000e+02 4.110916052013635374e-14 2.653450792422518093e-14 6.020139627690296247e-18
5.775000000000000000e+02 -3.592163011489901638e-13 -1.934381543833296760e-13 5.062511824679982811e-17
5.800000000000000000e+02 3.783497959375381296e-14 2.034994395216926847e-14 5.646119693742540480e-18
5.825000000000000000e+02 -3.580225893529132008e-13 -1.942794369824696430e-13 5.112187257717837406e-17
5.850000000000000000e+02 1.074567990144714759e-13 5.570655048359185356e-14 1.428485354635321154e-17
5.875000000000000000e+02 3.880131771438755007e-14 1.974740371224470360e-14 -6.506126475243345920e-18
5.900000000000000000e+02 4.475850801100023027e-14 1.857642928371205809e-14 6.649914722611088790e-18
5.925000000000000000e+02 4.090452421223744849e-14 2.002025212277658358e-14 -5.937397383644349373e-18
5.950000000000000000e+02 -3.594323061406612357e-13 -1.910620994749479102e-13 -5.385126345498411880e-17
5.975000000000000000e+02 3.811919668805785329e-14 2.233946361229755075e-14 -5.885502703108864995e-18
6.000000000000000000e+02 3.749391908058896457e-14 2.015667632804252357e-14 6.571242302470109282e-18
6.025000000000000000e+02 3.798277248279191645e-14 2.205524651799351043e-14 -6.078209496048620113e-18
6.050000000000000000e+02 3.404920789762399959e-14 2.521574060665443507e-14 6.161819101832554910e-18
6.075000000000000000e+02 3.584545993362553698e-14 2.339675120310858014e-14 -7.365320782741144064e-18
6.100000000000000000e+02 3.952891347580589457e-14 2.298747858731076017e-14 7.659197169725129330e-18
6.125000000000000000e+02 3.799414116656407681e-14 2.297610990353859982e-14 -6.335339560901640067e-18
6.150000000000000000e+02 4.813500709133222683e-14 2.114575181622058138e-14 6.883064945914161116e-18
6.175000000000000000e+02 -3.500304046610835906e-13 -1.911757863126695138e-13 5.526316065190568017e-17
6.200000000000000000e+02 3.977902451879344753e-14 1.974740371224470360e-14 7.623766459167839641e-18
6.225000000000000000e+02 4.255298335920088239e-14 2.110027708113193367e-14 -8.284214057064720594e-18
