# z, TI
8.950000000000000000e+02 1.042897930981632511e-04
8.975000000000000000e+02 9.969580955637914093e-05
9.000000000000000000e+02 1.024227907934829998e-04
9.025000000000000000e+02 9.795082877841714670e-05
9.050000000000000000e+02 1.007235898219999208e-04
9.075000000000000000e+02 9.639834561535261552e-05
9.100000000000000000e+02 9.920940663073233255e-05
9.125000000000000000e+02 9.505483870475990018e-05
9.150000000000000000e+02 9.789648573703499824e-05
9.175000000000000000e+02 9.393410669401579022e-05
9.200000000000000000e+02 9.679845148847802320e-05
9.225000000000000000e+02 9.304584050591494990e-05
9.250000000000000000e+02 9.592477180568550912e-05
9.275000000000000000e+02 9.239436803766978119e-05
9.300000000000000000e+02 9.527941023726797765e-05
9.325000000000000000e+02 9.197768236777994664e-05
9.350000000000000000e+02 9.485992752162647381e-05
9.375000000000000000e+02 9.178686237476757579e-05
9.400000000000000000e+02 9.465694823919034372e-05
9.425000000000000000e+02 9.180599121244657334e-05
9.450000000000000000e+02 9.465420204476623130e-05
9.475000000000000000e+02 9.201258733596407011e-05
9.500000000000000000e+02 9.482901078661344705e-05
9.525000000000000000e+02 9.237838591573376554e-05
9.550000000000000000e+02 9.515330409146252968e-05
9.575000000000000000e+02 9.287042643393751543e-05
9.600000000000000000e+02 9.559487036783770450e-05
9.625000000000000000e+02 9.345218426234156285e-05
9.650000000000000000e+02 9.611879085779329263e-05
9.675000000000000000e+02 9.408469369700083189e-05
9.700000000000000000e+02 9.668881875716411108e-05
9.725000000000000000e+02 9.472760263806845175e-05
9.750000000000000000e+02 9.726859467976236076e-05
9.775000000000000000e+02 9.534064831995092530e-05
9.800000000000000000e+02 9.782242988352818824e-05
9.825000000000000000e+02 9.588667795044568366e-05
9.850000000000000000e+02 9.831497469813141809e-05
9.875000000000000000e+02 9.633877895362666984e-05
9.900000000000000000e+02 9.870781607975168332e-05
9.925000000000000000e+02 9.669783452455097089e-05
9.950000000000000000e+02 9.894980023386668359e-05
9.975000000000000000e+02 9.699433058329382591e-05
1.000000000000000000e+03 9.895870809551570444e-05
