# z, uu, uv, uw, vv, vw, ww, tke
2.775000000000000000e+02 4.983231622336404924e-03 1.719741429603084714e-04 -8.296793608621447951e-04 2.555814146955054898e-03 1.006034298830044637e-04 1.385454275828891350e-03 4.462250022560175153e-03
2.800000000000000000e+02 4.787430465306773651e-03 1.815975447161955467e-04 -7.897358406806314051e-04 2.438972169659022263e-03 9.526473167225516024e-05 1.327774172737962487e-03 4.277088403851879092e-03
2.825000000000000000e+02 4.596342210540053062e-03 1.985863706113214161e-04 -7.501356248792551921e-04 2.347627836752093529e-03 8.992183527030083692e-05 1.272757573392034819e-03 4.108363810342090597e-03
2.850000000000000000e+02 4.385226273285607566e-03 2.060756928011750521e-04 -7.105822364861243785e-04 2.261006730519314178e-03 8.512366923058828209e-05 1.220971040129780957e-03 3.933602021967351134e-03
2.875000000000000000e+02 4.184878119016391743e-03 2.098841613479722262e-04 -6.726035473268650615e-04 2.167521901235582200e-03 8.047197509145637292e-05 1.170754775985119239e-03 3.761577398118546699e-03
2.900000000000000000e+02 4.006965994291226962e-03 2.119323368166831762e-04 -6.349644650891428854e-04 2.063821757708890394e-03 7.562091621070200374e-05 1.120489482839356725e-03 3.595638617419737258e-03
2.925000000000000000e+02 3.843174491340317807e-03 2.076346986909905867e-04 -5.985161787047288580e-04 1.962883991493393800e-03 6.987773065904611975e-05 1.072075930686436146e-03 3.439067206760073984e-03
2.950000000000000000e+02 3.667241445076547136e-03 1.983779956555906771e-04 -5.632971911215987285e-04 1.877993384741101501e-03 6.484711499841583045e-05 1.025585860752858611e-03 3.285410345285253407e-03
2.975000000000000000e+02 3.477886435289048207e-03 1.803561816284997082e-04 -5.296529784025135520e-04 1.793270889967597901e-03 5.940282486600811040e-05 9.803708929846748597e-04 3.125764109120660918e-03
3.000000000000000000e+02 3.284204232611542644e-03 1.577190048140417829e-04 -4.972335741997681649e-04 1.705478521661307973e-03 5.480690844815912921e-05 9.364675904726453516e-04 2.963075172372747930e-03
3.025000000000000000e+02 3.108860471818557496e-03 1.360924030031624007e-04 -4.660125094394214980e-04 1.619983424395354333e-03 4.932728852158923307e-05 8.947755145822129923e-04 2.811809705398062628e-03
3.050000000000000000e+02 2.952769900235220190e-03 1.177355418957775555e-04 -4.353198537737699818e-04 1.524511473691900687e-03 4.461060210334217500e-05 8.551939050491581991e-04 2.666237639488139646e-03
3.075000000000000000e+02 2.795869884207549932e-03 9.431586814165004670e-05 -4.054043107312244390e-04 1.412515644956456769e-03 3.999615946454732849e-05 8.177548461555113985e-04 2.513070187659758887e-03
3.100000000000000000e+02 2.637413364524180282e-03 7.428457348300642631e-05 -3.781278474294827809e-04 1.296864822983074704e-03 3.560099698928699015e-05 7.822472803543200747e-04 2.358262733930787530e-03
3.125000000000000000e+02 2.475902711801087567e-03 5.985135930503097956e-05 -3.510897505553501425e-04 1.191317047869820201e-03 3.169434809293162730e-05 7.474135263699673015e-04 2.207316643020437643e-03
3.150000000000000000e+02 2.321484856478905987e-03 4.759610586404043733e-05 -3.266714031052106730e-04 1.098836763633295873e-03 2.788193117048446559e-05 7.133201635653961797e-04 2.066820891838799020e-03
3.175000000000000000e+02 2.178499537817195700e-03 4.223329478169421950e-05 -3.036359396195957962e-04 1.011641209517793929e-03 2.429087749336935486e-05 6.793330832804916159e-04 1.934736915307740676e-03
3.200000000000000000e+02 2.039866436248254089e-03 3.596470072753668129e-05 -2.828945758525766205e-04 9.243010721019456017e-04 2.039996114473288679e-05 6.458705993573684179e-04 1.805019053853784000e-03
3.225000000000000000e+02 1.892994976822588802e-03 3.296804534561399616e-05 -2.628008048112447656e-04 8.446363326559251129e-04 1.703695967530101607e-05 6.116178055780972398e-04 1.674624557528305632e-03
3.250000000000000000e+02 1.736696059199946841e-03 3.575289971831115116e-05 -2.438789372495441140e-04 7.753881323151306506e-04 1.391995019623500155e-05 5.770341806392953292e-04 1.544559186077186464e-03
3.275000000000000000e+02 1.588956935809189997e-03 4.470146095804548115e-05 -2.249756733298520592e-04 7.150192114048168355e-04 1.177890460962562710e-05 5.429911003087948456e-04 1.423483623761400731e-03
3.300000000000000000e+02 1.459346144101795854e-03 5.503224333264551427e-05 -2.065977651459487304e-04 6.601178987117972512e-04 9.598834432784699656e-06 5.099943409456232386e-04 1.314729191879608280e-03
3.325000000000000000e+02 1.334245634675224230e-03 5.664867371381436805e-05 -1.879556557012337188e-04 6.113844127889828724e-04 8.421067550146806016e-06 4.774987560420808027e-04 1.211564401753144034e-03
3.350000000000000000e+02 1.217357436636939787e-03 4.994666426059257518e-05 -1.706197221939912691e-04 5.651799662327422176e-04 7.416845426615112053e-06 4.455801687769871231e-04 1.114058785823334591e-03
3.375000000000000000e+02 1.118054375377175360e-03 4.185783530639195611e-05 -1.542755549915842338e-04 5.232945568888361463e-04 7.137735210389228478e-06 4.146364837326788240e-04 1.027992707999345057e-03
3.400000000000000000e+02 1.040792243878966520e-03 3.770505632558851332e-05 -1.403279751923160190e-04 4.869878504819852706e-04 6.489630979926058919e-06 3.852616261150360348e-04 9.565208602379938856e-04
3.425000000000000000e+02 9.753475453571233906e-04 3.463246522311571717e-05 -1.271753275257719808e-04 4.542301759902860579e-04 6.304682157649220613e-06 3.581567936780288884e-04 8.938672575127190600e-04
3.450000000000000000e+02 9.059798100051391417e-04 2.928572504219655381e-05 -1.162430737158691885e-04 4.214433647936417695e-04 5.674342547639283190e-06 3.324955617627721851e-04 8.299593682807764397e-04
