# z, veer
9.750000000000000000e+02 2.336387303934256465e+02
9.775000000000000000e+02 2.338570070229732494e+02
9.800000000000000000e+02 2.336381171772762286e+02
9.825000000000000000e+02 2.338576682424137800e+02
9.850000000000000000e+02 2.336374040306979794e+02
9.875000000000000000e+02 2.338584293860140804e+02
9.900000000000000000e+02 2.336365902938536294e+02
9.925000000000000000e+02 2.338592911310723252e+02
9.950000000000000000e+02 2.336356752374310872e+02
9.975000000000000000e+02 2.338602523276506417e+02
1.000000000000000000e+03 2.336345864817174345e+02
