time z u v w u_mag
1.400000000000000000e+04 9.625000000000000000e+02 5.806497778049511282e+00 4.181530272906806900e+00 -1.196093549024760880e-02 7.155470280401406313e+00
1.400000000000000000e+04 9.650000000000000000e+02 5.778878535114277959e+00 4.196514414720276420e+00 1.200613950390588824e-02 7.141870518564824799e+00
1.400000000000000000e+04 9.675000000000000000e+02 5.806550798727019291e+00 4.181507913740792226e+00 -1.205138967434141867e-02 7.155500391088476242e+00
1.400000000000000000e+04 9.700000000000000000e+02 5.778821534987143238e+00 4.196541413521520880e+00 1.209668966076497300e-02 7.141840413964255063e+00
1.400000000000000000e+04 9.725000000000000000e+02 5.806612235756555052e+00 4.181476385639384397e+00 -1.214204342795165148e-02 7.155531975284308288e+00
1.400000000000000000e+04 9.750000000000000000e+02 5.778756070446248394e+00 4.196577593696067865e+00 1.218745516903997107e-02 7.141808857404035926e+00
1.400000000000000000e+04 9.775000000000000000e+02 5.806682141101256356e+00 4.181435648476740319e+00 -1.223292944541930043e-02 7.155565052090517852e+00
1.400000000000000000e+04 9.800000000000000000e+02 5.778682077049070998e+00 4.196623001022724786e+00 1.227847106606709884e-02 7.141775824063148370e+00
1.400000000000000000e+04 9.825000000000000000e+02 5.806760571918953673e+00 4.181385653186199036e+00 -1.232408509523889688e-02 7.155599639676422541e+00
1.400000000000000000e+04 9.850000000000000000e+02 5.778599496521705348e+00 4.196677685251673395e+00 1.236977681788845908e-02 7.141741296523473004e+00
1.400000000000000000e+04 9.875000000000000000e+02 5.806847588829802120e+00 4.181326341554759907e+00 -1.241555188324549447e-02 7.155635753754292949e+00
1.400000000000000000e+04 9.900000000000000000e+02 5.778508267020864508e+00 4.196741705433843173e+00 1.246141637496784617e-02 7.141705260023988089e+00
1.400000000000000000e+04 9.925000000000000000e+02 5.806943251676952578e+00 4.181257649926216402e+00 -1.250737774846911489e-02 7.155673406309229989e+00
1.400000000000000000e+04 9.950000000000000000e+02 5.778408325983344085e+00 4.196815130534825578e+00 1.255341070460916017e-02 7.141667705081215622e+00
1.400000000000000000e+04 9.975000000000000000e+02 5.807047357839078217e+00 4.181179631471563241e+00 -1.259913631410855203e-02 7.155712463832959003e+00
1.400000000000000000e+04 1.000000000000000000e+03 5.778290701368539395e+00 4.196903304185870098e+00 1.265695099619337620e-02 7.141624533158889676e+00
1.600000000000000000e+04 0.000000000000000000e+00 1.672499014042090781e+00 1.853655470916727221e+00 -8.074352500709031230e-04 2.496656205564346642e+00
1.600000000000000000e+04 2.500000000000000000e+00 1.983307067985658367e+00 2.184972417218689067e+00 5.636689092046068099e-04 2.950866263938606515e+00
1.600000000000000000e+04 5.000000000000000000e+00 2.246567177779422941e+00 2.450015544831118941e+00 -3.688575376622619303e-04 3.324099936861978577e+00
1.600000000000000000e+04 7.500000000000000000e+00 2.501681489096325706e+00 2.693145398337442931e+00 2.430744813838423175e-04 3.675791407106578035e+00
1.600000000000000000e+04 1.000000000000000000e+01 2.744814090545788510e+00 2.912358778184746644e+00 -1.628722318647523280e-04 4.001979269193659761e+00
1.600000000000000000e+04 1.250000000000000000e+01 2.972490919297944956e+00 3.106160924427816106e+00 1.100969163668414686e-04 4.299295054526071524e+00
1.600000000000000000e+04 1.500000000000000000e+01 3.181622353196911668e+00 3.273966821632334767e+00 -7.698217945258644670e-05 4.565257884658636023e+00
1.600000000000000000e+04 1.750000000000000000e+01 3.369754008272710433e+00 3.416389263471168558e+00 5.306327114933116117e-05 4.798641232541434931e+00
1.600000000000000000e+04 2.000000000000000000e+01 3.535618902651532114e+00 3.535249187124146708e+00 -3.889119499145179525e-05 4.999858782141880731e+00
1.600000000000000000e+04 2.250000000000000000e+01 3.679660529790134582e+00 3.633423622889435656e+00 2.774706040576683174e-05 5.171234749906090222e+00
1.600000000000000000e+04 2.500000000000000000e+01 3.804145407986569527e+00 3.714475253525746368e+00 -2.022545512803765783e-05 5.316845746734574440e+00
1.600000000000000000e+04 2.750000000000000000e+01 3.912144442546159340e+00 3.782040677165282361e+00 1.683277465893865755e-05 5.441388225752778141e+00
1.600000000000000000e+04 3.000000000000000000e+01 4.006148982219429833e+00 3.838961584236171731e+00 -9.742223361303622365e-06 5.548590425781468660e+00
1.600000000000000000e+04 3.250000000000000000e+01 4.088019758611774357e+00 3.887003788890315281e+00 1.121310863570098110e-05 5.640984311427720499e+00
1.600000000000000000e+04 3.500000000000000000e+01 4.159330938983258008e+00 3.927362415138736740e+00 -4.385514221707565166e-06 5.720507792132352165e+00
1.600000000000000000e+04 3.750000000000000000e+01 4.221798927001780832e+00 3.961195331199452774e+00 7.461184386327639683e-06 5.789184280363287805e+00
1.600000000000000000e+04 4.000000000000000000e+01 4.277284820011683308e+00 3.989828608560113565e+00 -1.377574073540679578e-06 5.849264719363366893e+00
1.600000000000000000e+04 4.250000000000000000e+01 4.327380045417436705e+00 4.014659470309298150e+00 6.601161410503290874e-06 5.902855979952817300e+00
1.600000000000000000e+04 4.500000000000000000e+01 4.373134894312369347e+00 4.036685533805266068e+00 1.466294149300485890e-06 5.951398062866180005e+00
1.600000000000000000e+04 4.750000000000000000e+01 4.415030324216957958e+00 4.056320999400833571e+00 5.269231524099132386e-06 5.995517726932615865e+00
1.600000000000000000e+04 5.000000000000000000e+01 4.453688191390341444e+00 4.073895608904361865e+00 1.459625539134801871e-06 6.035889655915037011e+00
1.600000000000000000e+04 5.250000000000000000e+01 4.489888505379082240e+00 4.089682968547652564e+00 3.779536651626900998e-06 6.073269759691086733e+00
1.600000000000000000e+04 5.500000000000000000e+01 4.524279673116394562e+00 4.103731037613480126e+00 1.186411237250089847e-06 6.108167891409649997e+00
1.600000000000000000e+04 5.750000000000000000e+01 4.557096176506486351e+00 4.115999920569981541e+00 3.450767800633198357e-06 6.140731300755150279e+00
1.600000000000000000e+04 6.000000000000000000e+01 4.588153780946051086e+00 4.126607879131106493e+00 1.101660374440859274e-06 6.170903313593373518e+00
1.600000000000000000e+04 6.250000000000000000e+01 4.617627806563279869e+00 4.136034104811297851e+00 2.917760473603715022e-06 6.199134187619841363e+00
1.600000000000000000e+04 6.500000000000000000e+01 4.645957529207093373e+00 4.144820384660576451e+00 2.093252637088394205e-06 6.226110935752616093e+00
1.600000000000000000e+04 6.750000000000000000e+01 4.673396160059462900e+00 4.153280576577489391e+00 2.375666376214569513e-06 6.252229299749011204e+00
1.600000000000000000e+04 7.000000000000000000e+01 4.700023832602102658e+00 4.161384960189909776e+00 1.361946533322762500e-06 6.277527285000392254e+00
1.600000000000000000e+04 7.250000000000000000e+01 4.725871983813740407e+00 4.168905012040434066e+00 1.444720208035491047e-06 6.301875515020394225e+00
1.600000000000000000e+04 7.500000000000000000e+01 4.750799652728046496e+00 4.175767912161943762e+00 1.312700828384981750e-06 6.325119366194125625e+00
1.600000000000000000e+04 7.750000000000000000e+01 4.774654707375432849e+00 4.182061823538982814e+00 1.320332263006298241e-06 6.347201640925417720e+00
1.600000000000000000e+04 8.000000000000000000e+01 4.797747759213713437e+00 4.187901876865520734e+00 1.238038007431619360e-06 6.368430394633790570e+00
1.600000000000000000e+04 8.250000000000000000e+01 4.820576744870789909e+00 4.193349249374281662e+00 4.649654638729361877e-07 6.389220459525334128e+00
1.600000000000000000e+04 8.500000000000000000e+01 4.843294232152977941e+00 4.198457674436675724e+00 1.475922831146775824e-06 6.409722760248270035e+00
1.600000000000000000e+04 8.750000000000000000e+01 4.865652393385836660e+00 4.203134653030352830e+00 7.439796719648294419e-07 6.429690048887772846e+00
1.600000000000000000e+04 9.000000000000000000e+01 4.887372474745748541e+00 4.207164275994792924e+00 7.161878941475211042e-07 6.448770499258730027e+00
1.600000000000000000e+04 9.250000000000000000e+01 4.908478752583287807e+00 4.210646207190859691e+00 6.468830694121684508e-07 6.467047637577195474e+00
1.600000000000000000e+04 9.500000000000000000e+01 4.929430431560254178e+00 4.213909615519608742e+00 5.466540515380238591e-07 6.485084319217540028e+00
1.600000000000000000e+04 9.750000000000000000e+01 4.950386396108506837e+00 4.217122590521375614e+00 8.478755496735783808e-07 6.503110672152413230e+00
1.600000000000000000e+04 1.000000000000000000e+02 4.971136792149495776e+00 4.220374270370832903e+00 6.542594693857340028e-07 6.521024458493538845e+00
1.600000000000000000e+04 1.025000000000000000e+02 4.991624315398550671e+00 4.223693132996003463e+00 4.046147074220034574e-07 6.538799353688397709e+00
1.600000000000000000e+04 1.050000000000000000e+02 5.011582453833395512e+00 4.226924558674220123e+00 4.393731134271487752e-07 6.556130712264224059e+00
1.600000000000000000e+04 1.075000000000000000e+02 5.030834469565653500e+00 4.229919780599557200e+00 1.335262962020418052e-07 6.572786076731643945e+00
1.600000000000000000e+04 1.100000000000000000e+02 5.049482218797134436e+00 4.232642420418570417e+00 8.292941484051232543e-07 6.588818751269145402e+00
1.600000000000000000e+04 1.125000000000000000e+02 5.067653792049216399e+00 4.235077099715621074e+00 8.654140007513100412e-08 6.604316239899970853e+00
1.600000000000000000e+04 1.150000000000000000e+02 5.085494846474782449e+00 4.237312216771924156e+00 2.515316606264893008e-07 6.619446552086226454e+00
1.600000000000000000e+04 1.175000000000000000e+02 5.103151980398171972e+00 4.239497680285175818e+00 9.766112757585182434e-07 6.634417888269182662e+00
1.600000000000000000e+04 1.200000000000000000e+02 5.120751741039780036e+00 4.241647829676089110e+00 5.117912757042987090e-07 6.649336410827630495e+00
1.600000000000000000e+04 1.225000000000000000e+02 5.138396526009510801e+00 4.243547258940318478e+00 -9.363339831389981230e-08 6.664143770760539986e+00
1.600000000000000000e+04 1.250000000000000000e+02 5.156037745396169214e+00 4.245104904795039324e+00 -5.166035917128604239e-08 6.678745457394294149e+00
1.600000000000000000e+04 1.275000000000000000e+02 5.173567065963253775e+00 4.246407397068372447e+00 1.811646392441409238e-07 6.693113772221166435e+00
1.600000000000000000e+04 1.300000000000000000e+02 5.190920461479954895e+00 4.247568955381187727e+00 4.000808816828659310e-07 6.707271969148818513e+00
1.600000000000000000e+04 1.325000000000000000e+02 5.208000931141151035e+00 4.248598208126557196e+00 2.574723777313220878e-07 6.721150231386244123e+00
1.600000000000000000e+04 1.350000000000000000e+02 5.224679901854297093e+00 4.249496315266028112e+00 2.905532096027878850e-07 6.734649137876439262e+00
1.600000000000000000e+04 1.375000000000000000e+02 5.241094277760314668e+00 4.250323339260424049e+00 -1.147586077349675263e-08 6.747912100541455516e+00
1.600000000000000000e+04 1.400000000000000000e+02 5.257424464967582090e+00 4.251099795869195397e+00 1.139308280808920445e-07 6.761091737232885812e+00
1.600000000000000000e+04 1.425000000000000000e+02 5.273605222859813146e+00 4.251718002450851408e+00 5.268718934143691433e-07 6.774069531599098859e+00
1.600000000000000000e+04 1.450000000000000000e+02 5.289294700632019897e+00 4.252032124856721218e+00 4.965849259228927832e-07 6.786487723480223444e+00
1.600000000000000000e+04 1.475000000000000000e+02 5.304242267590130844e+00 4.252170632321532473e+00 1.729794499874868562e-07 6.798230734512283213e+00
1.600000000000000000e+04 1.500000000000000000e+02 5.318593030707110536e+00 4.252327572697419455e+00 -1.193081962155917210e-08 6.809531673456624468e+00
1.600000000000000000e+04 1.525000000000000000e+02 5.332598851866231726e+00 4.252501847300767857e+00 2.837969580755510143e-07 6.820585200422437211e+00
1.600000000000000000e+04 1.550000000000000000e+02 5.346425193701000111e+00 4.252630478810556447e+00 1.164709165613449312e-07 6.831480684386752600e+00
1.600000000000000000e+04 1.575000000000000000e+02 5.360129082313052962e+00 4.252737087985119402e+00 -1.512521784230425526e-07 6.842277144239506725e+00
1.600000000000000000e+04 1.600000000000000000e+02 5.373681210273688613e+00 4.252822652699231654e+00 4.422350827491796468e-07 6.852951938030823698e+00
1.600000000000000000e+04 1.625000000000000000e+02 5.387023362880361432e+00 4.252736134262849355e+00 3.104575347544557832e-07 6.863365452887079776e+00
1.600000000000000000e+04 1.650000000000000000e+02 5.400124899650064592e+00 4.252344429863441633e+00 -5.339735923620384946e-08 6.873411240571253522e+00
1.600000000000000000e+04 1.675000000000000000e+02 5.413050497957949680e+00 4.251691012728284313e+00 -1.851033287566248445e-07 6.883167305910651734e+00
1.600000000000000000e+04 1.700000000000000000e+02 5.425787673490619412e+00 4.250973883454277846e+00 -1.054508122731864446e-07 6.892746247731241560e+00
1.600000000000000000e+04 1.725000000000000000e+02 5.438267161346555412e+00 4.250290957720443963e+00 -2.285770138459592769e-08 6.902153500427275823e+00
1.600000000000000000e+04 1.750000000000000000e+02 5.450536210008183780e+00 4.249731783767330739e+00 2.801837080052817424e-07 6.911480681487340405e+00
1.600000000000000000e+04 1.775000000000000000e+02 5.462690747178881701e+00 4.249288322860205191e+00 1.335698270404086650e-07 6.920797746655358296e+00
1.600000000000000000e+04 1.800000000000000000e+02 5.474750019175444571e+00 4.248750354614764468e+00 1.170327517911540612e-07 6.929990429163710886e+00
1.600000000000000000e+04 1.825000000000000000e+02 5.486665487012978737e+00 4.247947254854797627e+00 8.797738571459282236e-08 6.938915912907994255e+00
1.600000000000000000e+04 1.850000000000000000e+02 5.498336629356534111e+00 4.246876233258596756e+00 1.286023442686622605e-07 6.947493319920538646e+00
1.600000000000000000e+04 1.875000000000000000e+02 5.509816754505586722e+00 4.245669392218402116e+00 1.207448826023380815e-07 6.955845689508262097e+00
1.600000000000000000e+04 1.900000000000000000e+02 5.521271582321223725e+00 4.244488436041647716e+00 2.368849271742619344e-07 6.964202895481954592e+00
1.600000000000000000e+04 1.925000000000000000e+02 5.532773980660246949e+00 4.243355145441599419e+00 7.926985916915674036e-08 6.972635858225835648e+00
1.600000000000000000e+04 1.950000000000000000e+02 5.544228680761907668e+00 4.242220395950494272e+00 4.466022795335564005e-08 6.981039002354971323e+00
1.600000000000000000e+04 1.975000000000000000e+02 5.555597472523870373e+00 4.241082605415483542e+00 -2.120395655746415461e-08 6.989380869767464866e+00
1.600000000000000000e+04 2.000000000000000000e+02 5.566886858080756895e+00 4.239974829954253011e+00 -4.926974816416727663e-08 6.997686464062092604e+00
1.600000000000000000e+04 2.025000000000000000e+02 5.577944147862185176e+00 4.238932607554910525e+00 7.472758582803448389e-08 7.005855448698772747e+00
1.600000000000000000e+04 2.050000000000000000e+02 5.588708291956177021e+00 4.237920659669105916e+00 1.540468818950581749e-07 7.013817212490641495e+00
1.600000000000000000e+04 2.075000000000000000e+02 5.599298405068332762e+00 4.236876571865828112e+00 2.806989016266849519e-07 7.021628423252428419e+00
1.600000000000000000e+04 2.100000000000000000e+02 5.609715001401501588e+00 4.235796621333213885e+00 1.071294466574855778e-07 7.029286977656192370e+00
1.600000000000000000e+04 2.125000000000000000e+02 5.619782237452693785e+00 4.234655364433931091e+00 -8.197465655014194423e-08 7.036636870829549473e+00
1.600000000000000000e+04 2.150000000000000000e+02 5.629599104414017674e+00 4.233450934749495076e+00 -2.015747797774269518e-07 7.043755595799057190e+00
1.600000000000000000e+04 2.175000000000000000e+02 5.639245344856487208e+00 4.232186422358513056e+00 1.944295326198291682e-07 7.050708473131004794e+00
1.600000000000000000e+04 2.200000000000000000e+02 5.648650694405388251e+00 4.230886697466307744e+00 -1.592434111269298928e-08 7.057453996605563162e+00
1.600000000000000000e+04 2.225000000000000000e+02 5.657819280640667969e+00 4.229529966826216736e+00 5.007981042665841141e-08 7.063982074769886488e+00
1.600000000000000000e+04 2.250000000000000000e+02 5.666774539939893884e+00 4.228073390709838897e+00 -1.128660008363010924e-07 7.070285587141412975e+00
1.600000000000000000e+04 2.275000000000000000e+02 5.675521782576318230e+00 4.226548586909940397e+00 2.200087564675222009e-07 7.076387529100475859e+00
1.600000000000000000e+04 2.300000000000000000e+02 5.684099379040759459e+00 4.225027770764309132e+00 -2.697438201023672855e-07 7.082361570446770394e+00
1.600000000000000000e+04 2.325000000000000000e+02 5.692642408310472746e+00 4.223574830077920339e+00 3.574345296614983835e-07 7.088353965072760055e+00
1.600000000000000000e+04 2.350000000000000000e+02 5.701253948375068603e+00 4.222198490956174943e+00 -4.081878596927329854e-08 7.094452528623678589e+00
1.600000000000000000e+04 2.375000000000000000e+02 5.709878905879235411e+00 4.220826892736025293e+00 3.536624574868418454e-07 7.100570172757144860e+00
1.600000000000000000e+04 2.400000000000000000e+02 5.718492119328861811e+00 4.219411639100586697e+00 -1.451297614749975048e-07 7.106657913464233367e+00
1.600000000000000000e+04 2.425000000000000000e+02 5.727074147351371103e+00 4.217941375403274407e+00 1.246272926640217599e-07 7.112693423422614458e+00
1.600000000000000000e+04 2.450000000000000000e+02 5.735513908389981097e+00 4.216416305078786841e+00 -9.117593539349136365e-08 7.118587377497671120e+00
1.600000000000000000e+04 2.475000000000000000e+02 5.743765321562547044e+00 4.214843395141919302e+00 2.071723712436829281e-07 7.124306626946653509e+00
1.600000000000000000e+04 2.500000000000000000e+02 5.751982465286194390e+00 4.213258600619065319e+00 -3.597118707902973737e-08 7.129996515893283870e+00
1.600000000000000000e+04 2.525000000000000000e+02 5.760262714175795828e+00 4.211721503801284072e+00 8.511889583126325744e-08 7.135770775599932669e+00
1.600000000000000000e+04 2.550000000000000000e+02 5.768439077727966158e+00 4.210321645187331541e+00 -6.589543649320537032e-08 7.141547293786692840e+00
1.600000000000000000e+04 2.575000000000000000e+02 5.776295411181637363e+00 4.209004298320529358e+00 1.338638627875348806e-07 7.147118710397831087e+00
1.600000000000000000e+04 2.600000000000000000e+02 5.783807365594546113e+00 4.207762970755017484e+00 -7.940490994207401714e-08 7.152460895409552322e+00
1.600000000000000000e+04 2.625000000000000000e+02 5.791035435076985038e+00 4.206691082436619489e+00 -3.364830208713201604e-09 7.157677086413514189e+00
1.600000000000000000e+04 2.650000000000000000e+02 5.798059816478941642e+00 4.205824820646560269e+00 -5.682363276609202892e-08 7.162852787642259855e+00
1.600000000000000000e+04 2.675000000000000000e+02 5.804904504140432131e+00 4.205111820243367937e+00 8.016945834109966675e-08 7.167976124607306154e+00
1.600000000000000000e+04 2.700000000000000000e+02 5.811598794332461182e+00 4.204516063454738273e+00 3.098604871458883653e-08 7.173049273087104716e+00
1.600000000000000000e+04 2.725000000000000000e+02 5.818245985873007342e+00 4.203991393231704343e+00 5.989564457785883338e-09 7.178128585257693040e+00
1.600000000000000000e+04 2.750000000000000000e+02 5.824861459909275396e+00 4.203414886244900117e+00 -4.612805095004329965e-09 7.183154441681011804e+00
1.600000000000000000e+04 2.775000000000000000e+02 5.831400021372442843e+00 4.202770173087794880e+00 -2.556433548615710719e-07 7.188080643472150477e+00
1.600000000000000000e+04 2.800000000000000000e+02 5.837790050887007531e+00 4.202073935358073165e+00 -3.185083351786892433e-08 7.192858822224374116e+00
1.600000000000000000e+04 2.825000000000000000e+02 5.843964137848933760e+00 4.201260071367933335e+00 6.210693741944586950e-08 7.197395572825973531e+00
1.600000000000000000e+04 2.850000000000000000e+02 5.850024181968388248e+00 4.200324985897239571e+00 2.747970017298220360e-07 7.201771512396629049e+00
1.600000000000000000e+04 2.875000000000000000e+02 5.856129463889019782e+00 4.199343730832933552e+00 -6.413748601557302161e-08 7.206159869688915087e+00
1.600000000000000000e+04 2.900000000000000000e+02 5.862331596613829632e+00 4.198363873078147179e+00 1.254271037204378168e-07 7.210630413453778864e+00
1.600000000000000000e+04 2.925000000000000000e+02 5.868565384670370477e+00 4.197380435736279836e+00 1.870780394346545915e-08 7.215127316718186634e+00
1.600000000000000000e+04 2.950000000000000000e+02 5.874782294026172025e+00 4.196442663378784133e+00 -5.168061519763644500e-09 7.219639743728840209e+00
1.600000000000000000e+04 2.975000000000000000e+02 5.881021743751939646e+00 4.195586040844877296e+00 -1.254668083664227334e-07 7.224220302331284316e+00
1.600000000000000000e+04 3.000000000000000000e+02 5.887222228191635764e+00 4.194774635676860264e+00 1.595870983717831387e-07 7.228797950436272046e+00
1.600000000000000000e+04 3.025000000000000000e+02 5.893251321814016563e+00 4.193935704989132596e+00 -2.399959107539825845e-07 7.233222507267795365e+00
1.600000000000000000e+04 3.050000000000000000e+02 5.899120026527423732e+00 4.192997348037312833e+00 1.794606102958275103e-07 7.237461146564096559e+00
1.600000000000000000e+04 3.075000000000000000e+02 5.904967870395822160e+00 4.191958414408079925e+00 -2.594177400999009555e-07 7.241626951074858098e+00
1.600000000000000000e+04 3.100000000000000000e+02 5.910901043882490491e+00 4.190879884845082337e+00 5.628597010237613649e-07 7.245841935880920737e+00
1.600000000000000000e+04 3.125000000000000000e+02 5.916929571286530631e+00 4.189798628101847555e+00 -2.549290830881464068e-07 7.250135729461152145e+00
1.600000000000000000e+04 3.150000000000000000e+02 5.923025594371984504e+00 4.188756805191149901e+00 4.616437797288974144e-07 7.254510029259107817e+00
1.600000000000000000e+04 3.175000000000000000e+02 5.929168007559715292e+00 4.187761743439310180e+00 -6.709326517815035878e-07 7.258951830786863013e+00
1.600000000000000000e+04 3.200000000000000000e+02 5.935262649666491974e+00 4.186710777066929623e+00 4.402117410608795517e-07 7.263324985936859157e+00
1.600000000000000000e+04 3.225000000000000000e+02 5.941213019549947738e+00 4.185500566099888076e+00 -7.705457637928060672e-07 7.267491116781147120e+00
1.600000000000000000e+04 3.250000000000000000e+02 5.947001637565932697e+00 4.184196810679519984e+00 8.387969280008324153e-07 7.271473814001756075e+00
1.600000000000000000e+04 3.275000000000000000e+02 5.952604190481473267e+00 4.182919896908426693e+00 -9.498285469909511462e-07 7.275322364850295820e+00
1.600000000000000000e+04 3.300000000000000000e+02 5.957947850983844162e+00 4.181655266388514036e+00 1.174343226344815064e-06 7.278968564429934673e+00
1.600000000000000000e+04 3.325000000000000000e+02 5.962984993276058354e+00 4.180302847299231850e+00 -1.072508825896421571e-06 7.282315697988840597e+00
1.600000000000000000e+04 3.350000000000000000e+02 5.967687839572644037e+00 4.178837880292879170e+00 1.524261914917394995e-06 7.285326635117757021e+00
1.600000000000000000e+04 3.375000000000000000e+02 5.972116924876245569e+00 4.177316013182305277e+00 -1.747355411263683607e-06 7.288082713470371843e+00
1.600000000000000000e+04 3.400000000000000000e+02 5.976366252805654256e+00 4.175754340976714829e+00 1.786186219315375596e-06 7.290670607280469007e+00
1.600000000000000000e+04 3.425000000000000000e+02 5.980578760346072720e+00 4.174137561079835912e+00 -2.246552712058050345e-06 7.293198659540622408e+00
1.600000000000000000e+04 3.450000000000000000e+02 5.984900540417537940e+00 4.172464841266096514e+00 2.513870796901189825e-06 7.295786272246340687e+00
1.600000000000000000e+04 3.475000000000000000e+02 5.989291774982894445e+00 4.170738049430711136e+00 -2.738194314351180087e-06 7.298402006114375951e+00
1.600000000000000000e+04 3.500000000000000000e+02 5.993668203619153090e+00 4.168991975291671537e+00 3.251928750793986710e-06 7.300996687105958394e+00
1.600000000000000000e+04 3.525000000000000000e+02 5.997990623886345851e+00 4.167261018221044999e+00 -3.722110035892353859e-06 7.303557757574528075e+00
1.600000000000000000e+04 3.550000000000000000e+02 6.002188588182716167e+00 4.165609253815506285e+00 4.156987756676959129e-06 7.306063803690840963e+00
1.600000000000000000e+04 3.575000000000000000e+02 6.006242923781824672e+00 4.164102259083524160e+00 -4.620501888840222936e-06 7.308536220311498965e+00
1.600000000000000000e+04 3.600000000000000000e+02 6.010217348202878895e+00 4.162726697621428329e+00 5.379148846727758253e-06 7.311019500162612594e+00
1.600000000000000000e+04 3.625000000000000000e+02 6.014211302462665110e+00 4.161434148270352296e+00 -5.964906735595048086e-06 7.313567649314241415e+00
1.600000000000000000e+04 3.650000000000000000e+02 6.018366574746995212e+00 4.160232885178022144e+00 6.737845150950301280e-06 7.316301926997950567e+00
1.600000000000000000e+04 3.675000000000000000e+02 6.022723190133071114e+00 4.159051036740828877e+00 -7.649428382433086907e-06 7.319214449053952798e+00
1.600000000000000000e+04 3.700000000000000000e+02 6.027121133101432271e+00 4.157675878104113210e+00 8.608090336672112488e-06 7.322052844696000484e+00
1.600000000000000000e+04 3.725000000000000000e+02 6.031461624607482364e+00 4.156045628494137389e+00 -9.632440630322402434e-06 7.324700990165450953e+00
1.600000000000000000e+04 3.750000000000000000e+02 6.035793206753029772e+00 4.154321199658917330e+00 1.089486685239993942e-05 7.327290376717727760e+00
1.600000000000000000e+04 3.775000000000000000e+02 6.040163496301070190e+00 4.152670964148834187e+00 -1.213141593681339622e-05 7.329955743296132198e+00
1.600000000000000000e+04 3.800000000000000000e+02 6.044576764569637994e+00 4.151161251373572725e+00 1.372563268920281000e-05 7.332738096909568348e+00
1.600000000000000000e+04 3.825000000000000000e+02 6.049013314984621914e+00 4.149764935518168940e+00 -1.532167835923706011e-05 7.335605708130182201e+00
1.600000000000000000e+04 3.850000000000000000e+02 6.053432010835956945e+00 4.148464997699735868e+00 1.705182255295280324e-05 7.338514900662400642e+00
1.600000000000000000e+04 3.875000000000000000e+02 6.057722467644890862e+00 4.147254041681156522e+00 -1.917598275127312967e-05 7.341370279560766043e+00
1.600000000000000000e+04 3.900000000000000000e+02 6.061790978543198705e+00 4.146124219804674382e+00 2.130105827720625022e-05 7.344089862879699560e+00
1.600000000000000000e+04 3.925000000000000000e+02 6.065716231254680402e+00 4.145132551497111351e+00 -2.373992266933124185e-05 7.346770533244591839e+00
1.600000000000000000e+04 3.950000000000000000e+02 6.069670061211441592e+00 4.144311779974028553e+00 2.645949797577701345e-05 7.349572421732989191e+00
1.600000000000000000e+04 3.975000000000000000e+02 6.073711313709756254e+00 4.143618236488225470e+00 -2.931335699910063935e-05 7.352519378614581491e+00
1.600000000000000000e+04 4.000000000000000000e+02 6.077761501354923546e+00 4.142966762662400271e+00 3.262083263163515759e-05 7.355498519131217883e+00
1.600000000000000000e+04 4.025000000000000000e+02 6.081776304733277350e+00 4.142343736457941183e+00 -3.611163399412439806e-05 7.358465509404222615e+00
1.600000000000000000e+04 4.050000000000000000e+02 6.085778868644996287e+00 4.141809277815004187e+00 3.993110164123262227e-05 7.361473258352224214e+00
1.600000000000000000e+04 4.075000000000000000e+02 6.089789479498515234e+00 4.141396478751271815e+00 -4.419342375650482955e-05 7.364557060731982574e+00
1.600000000000000000e+04 4.100000000000000000e+02 6.093790452269598923e+00 4.141109634806210416e+00 4.872316225008837236e-05 7.367704600893747013e+00
1.600000000000000000e+04 4.125000000000000000e+02 6.097789207355505781e+00 4.140873539260748082e+00 -5.367544244444295723e-05 7.370879654991809637e+00
1.600000000000000000e+04 4.150000000000000000e+02 6.101753506834223018e+00 4.140679829887955243e+00 5.908265544110267965e-05 7.374050807751154402e+00
1.600000000000000000e+04 4.175000000000000000e+02 6.105652566175238327e+00 4.140592852687718484e+00 -6.490940944774319164e-05 7.377228641894198802e+00
1.600000000000000000e+04 4.200000000000000000e+02 6.109395035590575063e+00 4.140549373001327638e+00 7.121945088223113841e-05 7.380301946142356684e+00
1.600000000000000000e+04 4.225000000000000000e+02 6.113010320015747290e+00 4.140425502625132204e+00 -7.796760621065314863e-05 7.383225482232447234e+00
1.600000000000000000e+04 4.250000000000000000e+02 6.116525497050897542e+00 4.140195572068788188e+00 8.533852646644369752e-05 7.386007279872827347e+00
1.600000000000000000e+04 4.275000000000000000e+02 6.119883354787467589e+00 4.139959316194222083e+00 -9.318708092344609969e-05 7.388655860481788018e+00
1.600000000000000000e+04 4.300000000000000000e+02 6.123090975664659652e+00 4.139704140582526115e+00 1.016543498500735389e-04 7.391169966801989233e+00
1.600000000000000000e+04 4.325000000000000000e+02 6.126210968869944651e+00 4.139362802329830338e+00 -1.107280593693523308e-04 7.393563772408742629e+00
1.600000000000000000e+04 4.350000000000000000e+02 6.129289710270282576e+00 4.138909687881817234e+00 1.203923694762151076e-04 7.395861394818148860e+00
1.600000000000000000e+04 4.375000000000000000e+02 6.132329075918407035e+00 4.138430148066044367e+00 -1.307333202159379230e-04 7.398112191827550532e+00
1.600000000000000000e+04 4.400000000000000000e+02 6.135308846562340435e+00 4.137940573264478950e+00 1.416902157644460848e-04 7.400308564556656421e+00
