z Tu Tv Tw
4.875000000000000000e+02 1.665706321460015942e-10 1.747474704630516396e-10 -1.343379169148574674e-08
4.900000000000000000e+02 1.406552989891427529e-10 1.662176899583032147e-10 -1.204281860576719500e-08
4.925000000000000000e+02 1.167145017642773370e-10 1.583372837941062171e-10 -1.079159558885972350e-08
4.950000000000000000e+02 9.443229903750641718e-11 1.522071060819676083e-10 -9.666912129891928279e-09
4.975000000000000000e+02 7.429922899496840784e-11 1.459261355598773062e-10 -8.650284772188835690e-09
5.000000000000000000e+02 5.695396797970888876e-11 1.390560858235492293e-10 -7.697441588119227545e-09
5.025000000000000000e+02 4.289102292705420774e-11 1.306303492815167626e-10 -6.803963718793178819e-09
5.050000000000000000e+02 3.180039814319951052e-11 1.219621775154519324e-10 -5.954894176045752322e-09
5.075000000000000000e+02 2.291030475852278895e-11 1.133386289385799492e-10 -5.176859449355999029e-09
5.100000000000000000e+02 1.633213241022488938e-11 1.054607787497396019e-10 -4.476183312990504626e-09
5.125000000000000000e+02 1.172711913645128617e-11 9.644889039755739344e-11 -3.889842104985394937e-09
5.150000000000000000e+02 8.650065020137764578e-12 8.704585931544511320e-11 -3.393712918866625289e-09
5.175000000000000000e+02 5.874912219355583777e-12 7.798110799725202035e-11 -2.976274767287153701e-09
5.200000000000000000e+02 3.504932884449166193e-12 7.021650105763059791e-11 -2.599862435365228722e-09
5.225000000000000000e+02 1.393077447335181414e-12 6.279685836908443616e-11 -2.272595465028685954e-09
5.250000000000000000e+02 -8.966573394840729394e-14 5.645283859914006174e-11 -1.979605513617890311e-09
5.275000000000000000e+02 -1.098489539602772718e-12 5.022060462265292483e-11 -1.728104797038101082e-09
5.300000000000000000e+02 -1.514360136092336810e-12 4.481149683722893360e-11 -1.503803291225744037e-09
5.325000000000000000e+02 -1.784222906751195020e-12 3.939787670309248566e-11 -1.309807561722064652e-09
5.350000000000000000e+02 -1.878508897171019294e-12 3.482099787095149772e-11 -1.137425427560262404e-09
5.375000000000000000e+02 -1.897622204154305210e-12 3.038078979633630047e-11 -9.880466100843342791e-10
5.400000000000000000e+02 -1.828597927582934589e-12 2.665648031837109545e-11 -8.557679368530293663e-10
5.425000000000000000e+02 -1.713353460924732008e-12 2.303630189753386095e-11 -7.405351228676490518e-10
5.450000000000000000e+02 -1.590413201384472462e-12 1.993022994956485893e-11 -6.387816480114129839e-10
5.475000000000000000e+02 -1.440477391428857134e-12 1.683879913324699798e-11 -5.494001082349206076e-10
5.500000000000000000e+02 -1.314990728443903117e-12 1.413006274157391302e-11 -4.693604393346061091e-10
5.525000000000000000e+02 -1.222652256884409094e-12 1.142213517013119238e-11 -3.959069907080442837e-10
5.550000000000000000e+02 -1.189649406304885075e-12 9.026618412340686200e-12 -3.269999702235583598e-10
5.575000000000000000e+02 -1.135976094593683976e-12 6.753287862182656048e-12 -2.621325912079117501e-10
5.600000000000000000e+02 -1.020291226413781305e-12 4.945861397704456762e-12 -2.035326100056257731e-10
5.625000000000000000e+02 -8.251718355082496122e-13 3.474472685187794487e-12 -1.536438267807664717e-10
5.650000000000000000e+02 -6.232262893453483010e-13 2.446999950713301051e-12 -1.138535821613743163e-10
5.675000000000000000e+02 -4.445134899801650393e-13 1.641217834081850109e-12 -8.332481566080714932e-11
5.700000000000000000e+02 -3.230192750584403369e-13 1.086906820369831929e-12 -6.032819058747194490e-11
5.725000000000000000e+02 -2.383296058583658563e-13 6.584087207729301526e-13 -4.290099842531211100e-11
5.750000000000000000e+02 -1.783251567926549825e-13 3.905092843110663804e-13 -2.955901527833023591e-11
5.775000000000000000e+02 -1.258159295071399025e-13 2.166975931956177625e-13 -1.959003283933998926e-11
5.800000000000000000e+02 -8.277621691028830938e-14 1.256834629470282446e-13 -1.245974422412793999e-11
5.825000000000000000e+02 -5.033853227746178238e-14 7.030760778900911083e-14 -7.650299606823284431e-12
5.850000000000000000e+02 -2.958240445170072064e-14 3.824781604671090586e-14 -4.507930194301597868e-12
5.875000000000000000e+02 -1.631191005521883596e-14 1.767040725812321907e-14 -2.503727627808195904e-12
5.900000000000000000e+02 -8.185806891910715928e-15 6.728733306405103445e-15 -1.250905206009684471e-12
5.925000000000000000e+02 -3.353122849362449936e-15 1.776461126609650041e-15 -5.356353870528697925e-13
5.950000000000000000e+02 -1.039560762879532948e-15 2.515592492606771204e-16 -1.823789485930161653e-13
5.975000000000000000e+02 -2.069543580327813167e-16 -1.036621675225585896e-17 -4.458937390115633589e-14
6.000000000000000000e+02 -2.586834874626379777e-17 -1.860063434200358404e-18 -6.963044456512122135e-15
6.025000000000000000e+02 -5.264047226359969826e-18 4.719300946098146122e-18 -8.843475017570917404e-16
6.050000000000000000e+02 -1.921451835678867973e-18 3.945929830085403739e-18 -2.429527824345627804e-16
6.075000000000000000e+02 -5.453901443157577995e-19 2.140054303758146918e-18 -9.731507440716070890e-17
6.100000000000000000e+02 -1.338656378208414366e-19 8.379104982745972679e-19 -3.732168645297423149e-17
6.125000000000000000e+02 -3.898743829842073469e-20 1.976385359461181737e-19 -1.303405561626177633e-17
6.150000000000000000e+02 -1.303066424081963667e-20 2.476260290460707001e-20 -3.506510633641924414e-18
6.175000000000000000e+02 -2.360895015857419575e-21 7.099597996479495296e-22 -6.044399784479785612e-19
6.200000000000000000e+02 -1.515117452558891580e-22 -6.654442134473559777e-23 -4.842548282588938241e-20
6.225000000000000000e+02 -8.490805879057582520e-25 -7.294786627810656699e-25 -6.437360128851328177e-22
6.250000000000000000e+02 5.184622071127754901e-29 5.228428172910126849e-30 -4.128013588407405921e-25
6.275000000000000000e+02 1.282977479364597474e-29 -2.815204514509418002e-29 -2.638280590919777272e-24
6.300000000000000000e+02 -8.028251357103301945e-28 1.588957919592913278e-29 -2.279726946464591905e-23
6.325000000000000000e+02 -4.021198866178451210e-26 4.176120573494918678e-27 -3.001147447722828190e-21
6.350000000000000000e+02 -4.640408083140335165e-24 4.919282346201175503e-25 -3.899456675460042684e-19
6.375000000000000000e+02 -2.814457544361726560e-22 -1.037290360368051659e-22 -7.526795611177683892e-17
6.400000000000000000e+02 -9.260543670468503999e-21 4.668259021977309013e-21 -9.678117310614551895e-15
6.425000000000000000e+02 -9.025547217308239869e-23 -2.100005914013000193e-22 -4.417403242085941711e-13
6.450000000000000000e+02 3.112443512354906311e-19 -2.904987346764851519e-20 -9.682579586489586654e-12
6.475000000000000000e+02 1.452466994709815021e-31 3.287337727104668143e-28 -9.974820320006328057e-11
6.500000000000000000e+02 -8.397782195432632502e-31 -4.708293056871632113e-27 -4.525211101488721791e-10
6.525000000000000000e+02 -2.804796061918642434e-30 -1.808197795308110690e-27 -8.845543874602823681e-10
6.550000000000000000e+02 7.746702776537380892e-30 1.571132635809474436e-26 -1.057709400458439910e-09
6.575000000000000000e+02 1.111903743722031512e-29 -2.309776054247542700e-27 -1.051364188910207977e-09
6.600000000000000000e+02 -5.059739682519286761e-30 -1.877660041682929009e-26 -1.024497045797874738e-09
6.625000000000000000e+02 -3.317836281352232093e-29 -1.173178298827639224e-27 -1.016365617825338661e-09
6.650000000000000000e+02 1.225440520602136350e-29 2.939972544672785895e-26 -1.016554720910676746e-09
6.675000000000000000e+02 6.721141575901485565e-29 -6.674275034628127910e-26 -1.017290957364930593e-09
6.700000000000000000e+02 4.925426427954919085e-29 2.163996982408166230e-26 -1.017498307619901288e-09
6.725000000000000000e+02 1.737474210621745923e-28 5.295447266342865980e-26 -1.017477003766901060e-09
6.750000000000000000e+02 -2.923424468678485002e-29 -2.174879204336986352e-26 -1.017450895600557312e-09
6.775000000000000000e+02 -1.087613564504911217e-28 -4.992331272228703247e-26 -1.017460771438257020e-09
6.800000000000000000e+02 1.472169246979903733e-29 5.687956430244956996e-26 -1.017473649047123222e-09
6.825000000000000000e+02 4.958304093718393087e-29 -1.033552302381149591e-25 -1.017472556004112385e-09
6.850000000000000000e+02 1.922783923753885776e-28 2.055110791003790826e-25 -1.017485020583835154e-09
6.875000000000000000e+02 1.513274138287232886e-28 -1.522129760545758832e-25 -1.017451957681449223e-09
6.900000000000000000e+02 8.228785548355336442e-29 -1.850867881303959440e-25 -1.017445738432506888e-09
6.925000000000000000e+02 3.238373092110119732e-28 3.545439846147035340e-25 -1.017407510279116978e-09
6.950000000000000000e+02 6.483397265903863334e-29 -3.393059851037122908e-25 -1.017409764146391580e-09
6.975000000000000000e+02 3.269818928446929938e-28 3.006163103011565426e-25 -1.017400941303348034e-09
