# z, TI
4.725000000000000000e+02 7.397441952984307179e-04
4.750000000000000000e+02 7.403278587856105923e-04
4.775000000000000000e+02 7.346481333954152284e-04
4.800000000000000000e+02 7.294987230008134890e-04
4.825000000000000000e+02 7.357530107592339047e-04
4.850000000000000000e+02 7.220881292562640738e-04
4.875000000000000000e+02 7.325647194248397984e-04
4.900000000000000000e+02 7.117369708554444627e-04
4.925000000000000000e+02 7.221534079380319965e-04
4.950000000000000000e+02 7.024885694951072410e-04
4.975000000000000000e+02 7.079436014892726090e-04
5.000000000000000000e+02 6.967160657720285590e-04
5.025000000000000000e+02 6.885480611948593824e-04
5.050000000000000000e+02 6.864003158238037288e-04
5.075000000000000000e+02 6.617195440084976035e-04
5.100000000000000000e+02 6.784655792653881013e-04
5.125000000000000000e+02 6.366058877124305222e-04
5.150000000000000000e+02 6.801032641211916504e-04
5.175000000000000000e+02 6.228544286159443284e-04
5.200000000000000000e+02 6.889810288227344237e-04
5.225000000000000000e+02 6.219227529105566133e-04
5.250000000000000000e+02 6.890909950053629917e-04
5.275000000000000000e+02 6.242440269417785965e-04
5.300000000000000000e+02 6.781098594924211184e-04
5.325000000000000000e+02 6.224390567229031975e-04
5.350000000000000000e+02 6.662164073486635547e-04
5.375000000000000000e+02 6.245257727384190575e-04
5.400000000000000000e+02 6.633537148876054827e-04
5.425000000000000000e+02 6.233872963841008419e-04
5.450000000000000000e+02 6.508303234958772495e-04
5.475000000000000000e+02 6.110361987193738782e-04
5.500000000000000000e+02 6.205850254284634750e-04
5.525000000000000000e+02 5.919688135022801957e-04
5.550000000000000000e+02 5.757305732247621367e-04
5.575000000000000000e+02 5.766221189786814496e-04
5.600000000000000000e+02 5.244762725864476199e-04
5.625000000000000000e+02 5.604429975880113012e-04
5.650000000000000000e+02 4.994228404300982528e-04
5.675000000000000000e+02 5.435261567655753608e-04
5.700000000000000000e+02 5.023475185362553767e-04
5.725000000000000000e+02 5.276621597657592472e-04
5.750000000000000000e+02 5.223123625296070653e-04
5.775000000000000000e+02 4.913362777262816287e-04
5.800000000000000000e+02 5.226007108409714977e-04
5.825000000000000000e+02 4.527473552064250717e-04
5.850000000000000000e+02 4.857573680094607596e-04
5.875000000000000000e+02 4.270134877352788267e-04
5.900000000000000000e+02 4.365660526186498284e-04
5.925000000000000000e+02 4.019184481107493769e-04
5.950000000000000000e+02 4.017080605169433684e-04
5.975000000000000000e+02 3.761127064934371642e-04
6.000000000000000000e+02 3.872323886965095443e-04
6.025000000000000000e+02 3.525630887292841389e-04
6.050000000000000000e+02 3.829264362896508500e-04
6.075000000000000000e+02 3.348585903312295900e-04
6.100000000000000000e+02 3.809154549036281208e-04
6.125000000000000000e+02 3.254209041666282715e-04
6.150000000000000000e+02 3.782840509257961309e-04
6.175000000000000000e+02 3.242800657155316276e-04
6.200000000000000000e+02 3.748039255374864911e-04
6.225000000000000000e+02 3.300882049999189242e-04
6.250000000000000000e+02 3.710191574847494095e-04
6.275000000000000000e+02 3.420375296368759741e-04
6.300000000000000000e+02 3.676319859710234042e-04
6.325000000000000000e+02 3.592525604565987283e-04
6.350000000000000000e+02 3.658640813780301613e-04
6.375000000000000000e+02 3.797720257232423385e-04
6.400000000000000000e+02 3.673578984977693635e-04
6.425000000000000000e+02 4.006292472379685988e-04
6.450000000000000000e+02 3.687694499778508984e-04
6.475000000000000000e+02 3.936124023016872417e-04
6.500000000000000000e+02 3.137720266572260452e-04
6.525000000000000000e+02 3.449610892259487522e-04
6.550000000000000000e+02 3.130332373813943226e-04
6.575000000000000000e+02 3.580799376511857243e-04
6.600000000000000000e+02 3.647272294542777010e-04
6.625000000000000000e+02 4.282510657733319204e-04
6.650000000000000000e+02 4.505023567009935350e-04
6.675000000000000000e+02 5.168024043626527533e-04
6.700000000000000000e+02 5.492134603521913730e-04
6.725000000000000000e+02 6.106728421259274061e-04
6.750000000000000000e+02 6.458995966787629481e-04
6.775000000000000000e+02 6.992230745867909639e-04
6.800000000000000000e+02 7.333626174123328376e-04
6.825000000000000000e+02 7.765396325438809078e-04
6.850000000000000000e+02 8.064777988031062318e-04
6.875000000000000000e+02 8.381001159904361572e-04
6.900000000000000000e+02 8.619402722321615681e-04
6.925000000000000000e+02 8.818929615464089072e-04
6.950000000000000000e+02 8.991099383803765905e-04
6.975000000000000000e+02 9.084510628365085726e-04
7.000000000000000000e+02 9.191542331163003949e-04
7.025000000000000000e+02 9.184843364744252640e-04
7.050000000000000000e+02 9.228224017144646529e-04
7.075000000000000000e+02 9.121616973241089207e-04
7.100000000000000000e+02 9.103005632967113136e-04
7.125000000000000000e+02 8.899608471870018361e-04
7.150000000000000000e+02 8.823571938807166660e-04
7.175000000000000000e+02 8.537578832211751428e-04
7.200000000000000000e+02 8.415677090578460627e-04
7.225000000000000000e+02 8.075074361957343232e-04
7.250000000000000000e+02 7.922265091573183447e-04
7.275000000000000000e+02 7.569384920029936532e-04
7.300000000000000000e+02 7.410192205145534365e-04
7.325000000000000000e+02 7.095243598731681631e-04
7.350000000000000000e+02 6.966213015383203788e-04
7.375000000000000000e+02 6.752305276235236187e-04
7.400000000000000000e+02 6.674231650917955908e-04
7.425000000000000000e+02 6.578154936247446660e-04
7.450000000000000000e+02 6.577059138085810698e-04
7.475000000000000000e+02 6.655324231127525544e-04
7.500000000000000000e+02 6.719414977930059357e-04
7.525000000000000000e+02 6.837063664428828357e-04
7.550000000000000000e+02 7.024197638190606517e-04
7.575000000000000000e+02 7.016751757864646147e-04
7.600000000000000000e+02 7.127580853619279976e-04
7.625000000000000000e+02 7.088595805208015117e-04
7.650000000000000000e+02 7.135206410432191979e-04
7.675000000000000000e+02 7.093047506322487520e-04
7.700000000000000000e+02 7.099689140211728252e-04
7.725000000000000000e+02 7.047986860733746221e-04
7.750000000000000000e+02 7.020928646192236286e-04
7.775000000000000000e+02 6.957785426451074291e-04
7.800000000000000000e+02 6.902918936803120395e-04
7.825000000000000000e+02 6.829191722462470355e-04
7.850000000000000000e+02 6.751381772468500499e-04
7.875000000000000000e+02 6.668476681870881594e-04
7.900000000000000000e+02 6.571946220684515968e-04
7.925000000000000000e+02 6.481357629688827213e-04
7.950000000000000000e+02 6.370163629398771683e-04
7.975000000000000000e+02 6.273235124820157518e-04
8.000000000000000000e+02 6.151250035565173887e-04
8.025000000000000000e+02 6.049145534617368517e-04
8.050000000000000000e+02 5.919933638198565879e-04
8.075000000000000000e+02 5.813678099030753291e-04
8.100000000000000000e+02 5.680394583542297884e-04
8.125000000000000000e+02 5.570934821756675986e-04
8.150000000000000000e+02 5.436280938515281047e-04
8.175000000000000000e+02 5.324540067347665207e-04
8.200000000000000000e+02 5.190750955865225565e-04
8.225000000000000000e+02 5.077658316413206701e-04
8.250000000000000000e+02 4.946515541630091325e-04
8.275000000000000000e+02 4.832995935418078477e-04
8.300000000000000000e+02 4.705880611837021761e-04
8.325000000000000000e+02 4.592812325529437760e-04
8.350000000000000000e+02 4.470756400306744125e-04
8.375000000000000000e+02 4.358935763237865683e-04
8.400000000000000000e+02 4.242724958915604599e-04
8.425000000000000000e+02 4.132801850458027644e-04
8.450000000000000000e+02 4.023039554594633519e-04
8.475000000000000000e+02 3.915511404964457142e-04
8.500000000000000000e+02 3.812671828219739434e-04
8.525000000000000000e+02 3.707882848815619590e-04
8.550000000000000000e+02 3.612332205110843565e-04
8.575000000000000000e+02 3.510494988898055311e-04
8.600000000000000000e+02 3.422497584544781867e-04
8.625000000000000000e+02 3.323722503327206936e-04
8.650000000000000000e+02 3.243436803106631585e-04
8.675000000000000000e+02 3.147764742859584988e-04
8.700000000000000000e+02 3.075239647575576723e-04
8.725000000000000000e+02 2.982673634534950113e-04
8.750000000000000000e+02 2.917848424707468209e-04
8.775000000000000000e+02 2.828380748001823155e-04
8.800000000000000000e+02 2.771090725506336790e-04
8.825000000000000000e+02 2.684720586801296171e-04
8.850000000000000000e+02 2.634711159026950872e-04
8.875000000000000000e+02 2.551452709149476723e-04
8.900000000000000000e+02 2.508399939298549663e-04
8.925000000000000000e+02 2.428281158331887981e-04
8.950000000000000000e+02 2.391814288393113508e-04
8.975000000000000000e+02 2.314867287574217715e-04
9.000000000000000000e+02 2.284590997894814224e-04
9.025000000000000000e+02 2.210839613651304175e-04
9.050000000000000000e+02 2.186351923812048350e-04
9.075000000000000000e+02 2.115801475284853628e-04
9.100000000000000000e+02 2.096712334385135608e-04
9.125000000000000000e+02 2.029342350208345185e-04
9.150000000000000000e+02 2.015283755088485699e-04
9.175000000000000000e+02 1.951039680833586130e-04
9.200000000000000000e+02 1.941665933069359540e-04
9.225000000000000000e+02 1.880467212083725994e-04
9.250000000000000000e+02 1.875466063674992312e-04
9.275000000000000000e+02 1.817195172835368053e-04
9.300000000000000000e+02 1.816276480641026948e-04
9.325000000000000000e+02 1.760787691792101563e-04
9.350000000000000000e+02 1.763685610005777957e-04
9.375000000000000000e+02 1.710801500768286180e-04
9.400000000000000000e+02 1.717270198531524515e-04
9.425000000000000000e+02 1.666780574445276967e-04
9.450000000000000000e+02 1.676589577501951781e-04
9.475000000000000000e+02 1.628253444801063194e-04
9.500000000000000000e+02 1.641181573167684613e-04
9.525000000000000000e+02 1.594733324398732194e-04
9.550000000000000000e+02 1.610560579590823011e-04
9.575000000000000000e+02 1.565721711932799071e-04
9.600000000000000000e+02 1.584216915465434252e-04
9.625000000000000000e+02 1.540712749867401751e-04
9.650000000000000000e+02 1.561621267540007959e-04
9.675000000000000000e+02 1.519197407615067747e-04
9.700000000000000000e+02 1.542235568120454633e-04
9.725000000000000000e+02 1.500660296712668772e-04
9.750000000000000000e+02 1.525528033966177318e-04
9.775000000000000000e+02 1.484566778367670383e-04
9.800000000000000000e+02 1.510990319958580551e-04
9.825000000000000000e+02 1.470345239944082633e-04
9.850000000000000000e+02 1.498137286678702341e-04
9.875000000000000000e+02 1.457404157707260046e-04
9.900000000000000000e+02 1.486438634840698159e-04
9.925000000000000000e+02 1.445366804615477447e-04
9.950000000000000000e+02 1.475089243008375261e-04
9.975000000000000000e+02 1.434726427831820798e-04
1.000000000000000000e+03 1.464138737731565264e-04
