# z, uu, uv, uw, vv, vw, ww, tke
6.375000000000000000e+02 3.289518094290613814e-01 9.437287433302337519e-03 -2.972923253494257415e-02 3.247369450292599824e-01 3.576169793465530655e-02 6.396843580552146191e-01 6.466865562567680747e-01
6.450000000000000000e+02 3.288098894134026673e-01 9.594633100074016763e-03 -2.934851678167521918e-02 3.250580780204322950e-01 3.507419285499105421e-02 6.345251328412898628e-01 6.441965501375623848e-01
6.525000000000000000e+02 3.285264201250994720e-01 9.856149712402919455e-03 -2.899253025102789885e-02 3.252913276260693265e-01 3.445716623011305796e-02 6.292196611782761018e-01 6.415187044647224779e-01
6.600000000000000000e+02 3.281546933888263573e-01 1.006886605363352741e-02 -2.860841921586636943e-02 3.257114882534541955e-01 3.379438596201856521e-02 6.238167314259436269e-01 6.388414565341120621e-01
6.675000000000000000e+02 3.277699261570129474e-01 1.035135574104168073e-02 -2.823283614098467953e-02 3.261544048349936942e-01 3.317279276324960197e-02 6.183378941485158098e-01 6.361311125702612257e-01
6.750000000000000000e+02 3.273075354151169791e-01 1.065430365671946739e-02 -2.787553589865279097e-02 3.265418725493921537e-01 3.251289728510908805e-02 6.127371215538622851e-01 6.332932647591857922e-01
6.825000000000000000e+02 3.267643282099279567e-01 1.108520439550766956e-02 -2.749978745574589364e-02 3.270196078093837722e-01 3.189986777834852988e-02 6.070328123313686319e-01 6.304083741753401249e-01
6.900000000000000000e+02 3.264005030451619382e-01 1.164445689895106731e-02 -2.716091211017543708e-02 3.276171446459854031e-01 3.123169123735790309e-02 6.011847914215981969e-01 6.276012195563727136e-01
6.975000000000000000e+02 3.262619705017385519e-01 1.222434023687743107e-02 -2.680312220420202202e-02 3.283089947745460591e-01 3.059389129588382591e-02 5.952421392056332916e-01 6.249065522409589235e-01
7.050000000000000000e+02 3.262105591997774834e-01 1.281423474377406044e-02 -2.645706430815152055e-02 3.290745023917590051e-01 2.993882408924602306e-02 5.891784291104158466e-01 6.222317453509761398e-01
7.125000000000000000e+02 3.261029658591643732e-01 1.349054664142000301e-02 -2.608971436315822567e-02 3.301939591082144743e-01 2.929483478366384092e-02 5.830476440417604600e-01 6.196722845045696815e-01
7.200000000000000000e+02 3.259570092199423619e-01 1.421712714764804611e-02 -2.573307268179679530e-02 3.314423578848737506e-01 2.865218964741308993e-02 5.768288937658014870e-01 6.171141304353088275e-01
7.275000000000000000e+02 3.258159912561949811e-01 1.494200298583338825e-02 -2.536104172340526361e-02 3.328888075889529508e-01 2.802051945823215082e-02 5.705214357334909003e-01 6.146131172893194439e-01
7.350000000000000000e+02 3.257448035263177388e-01 1.572116322169671981e-02 -2.500565504613905601e-02 3.344449952995733888e-01 2.737109088509206284e-02 5.642047176617006610e-01 6.121972582437958943e-01
7.425000000000000000e+02 3.258109629126508255e-01 1.637921597411415298e-02 -2.461263649385573432e-02 3.360732108834867948e-01 2.674602830826441555e-02 5.577060798870343561e-01 6.097951268415859882e-01
7.500000000000000000e+02 3.256164890854851834e-01 1.715091869394289037e-02 -2.423237949697270438e-02 3.377859889251258463e-01 2.611407521492363840e-02 5.512090802487084051e-01 6.073057791296596619e-01
7.575000000000000000e+02 3.254134304552167567e-01 1.799876616039985944e-02 -2.384335234415584787e-02 3.393676733528546707e-01 2.550594523648769957e-02 5.446479640197831040e-01 6.047145339139272657e-01
