# z, u, v, w, u_mag
9.720000000000000000e+02 2.592294349526738984e+01 1.287106966667038854e+01 -2.319698404638994432e-03 2.894241591858062534e+01
9.780000000000000000e+02 2.589130111353541963e+01 1.296077225959719037e+01 2.416737281468140860e-03 2.895412054885320785e+01
9.840000000000000000e+02 2.592345440474130314e+01 1.287087024957876480e+01 -2.516521076348808214e-03 2.894278486236373382e+01
9.900000000000000000e+02 2.589114066919913881e+01 1.296103191043236080e+01 2.619012926177101581e-03 2.895409332365170840e+01
9.960000000000000000e+02 2.592394216834787457e+01 1.287068648190634157e+01 -2.724337638328743882e-03 2.894314004190608358e+01
1.002000000000000000e+03 2.589099520554715284e+01 1.296129947423878370e+01 2.832461660878546426e-03 2.895408304224824292e+01
1.008000000000000000e+03 2.592439517137044191e+01 1.287050795479044751e+01 -2.943513138684994944e-03 2.894346642473856690e+01
1.014000000000000000e+03 2.589085393349976272e+01 1.296157419020005186e+01 3.057416380852306589e-03 2.895407971671134462e+01
1.020000000000000000e+03 2.592480772705346581e+01 1.287030840332316473e+01 -3.174408586405834138e-03 2.894374723767141688e+01
1.026000000000000000e+03 2.589070069271960861e+01 1.296186613845711300e+01 3.294244258974930468e-03 2.895407340951041064e+01
1.032000000000000000e+03 2.592517713114517264e+01 1.287005437372584105e+01 -3.417216886752314203e-03 2.894396518345894620e+01
1.038000000000000000e+03 2.589051554091389207e+01 1.296219934533315943e+01 3.543663208939740791e-03 2.895405704560257476e+01
1.044000000000000000e+03 2.592550519381912011e+01 1.286971350425148408e+01 -3.671870718285579274e-03 2.894410749563526863e+01
1.050000000000000000e+03 2.589027268002720206e+01 1.296259037250537638e+01 3.806285940842576553e-03 2.895401497373627819e+01
